item,org,date,quantity
103766415,40022636,2019-05-01,3718
103766415,42023714,2019-05-01,11281
107428334,1617388,2019-05-01,6558
107428334,1619228,2019-05-01,9002
107428334,40022636,2019-05-01,4199
107428334,42023714,2019-05-01,14739
108204834,1617388,2019-05-01,5786
108204834,1619228,2019-05-01,5020
108204834,40022636,2019-05-01,2923
108204834,42023714,2019-05-01,7102
116549016,1617388,2019-05-01,6598
116549016,1619228,2019-05-01,8185
116549016,40022636,2019-05-01,1770
116549016,42023714,2019-05-01,9309
116549031,1617388,2019-05-01,6870
116549031,1619228,2019-05-01,5334
116549031,40022636,2019-05-01,1730
116549031,42023714,2019-05-01,6863
116549126,1617388,2019-05-01,3372
116549126,1619228,2019-05-01,2178
116549126,40022636,2019-05-01,805
116549126,42023714,2019-05-01,3679
116549156,1617388,2019-05-01,2265
116549156,1619228,2019-05-01,484
116549156,40022636,2019-05-01,222
116549156,42023714,2019-05-01,539
116549191,1617388,2019-05-01,1964
116549191,1619228,2019-05-01,848
116549191,40022636,2019-05-01,425
116549191,42023714,2019-05-01,756
116549229,1617388,2019-05-01,2757
116549229,1619228,2019-05-01,778
116549229,40022636,2019-05-01,630
116549229,42023714,2019-05-01,1225
116549238,1617388,2019-05-01,4518
116549238,1619228,2019-05-01,1343
116549238,40022636,2019-05-01,760
116549238,42023714,2019-05-01,1906
116549631,1617388,2019-05-01,980
116549631,1619228,2019-05-01,534
116549631,40022636,2019-05-01,311
116549631,42023714,2019-05-01,804
116549737,1617388,2019-05-01,1256
116549737,1619228,2019-05-01,507
116549737,40022636,2019-05-01,467
116549737,42023714,2019-05-01,1320
116844834,1617388,2019-05-01,8337
116844834,1619228,2019-05-01,2207
116844834,40022636,2019-05-01,696
116844834,42023714,2019-05-01,2327
117855880,1617388,2019-05-01,2905
117855880,1619228,2019-05-01,993
117855880,40022636,2019-05-01,1003
117855880,42023714,2019-05-01,1830
120363084,1617388,2019-05-01,0
120363084,1619228,2019-05-01,0
120363084,40022636,2019-05-01,0
120363084,42023714,2019-05-01,0
121127559,1617388,2019-05-01,3210
121127559,1619228,2019-05-01,1388
121127559,40022636,2019-05-01,605
121127559,42023714,2019-05-01,2524
121128611,1617388,2019-05-01,5094
121128611,1619228,2019-05-01,5332
121128611,40022636,2019-05-01,957
121128611,42023714,2019-05-01,4785
121129359,1617388,2019-05-01,3667
121129359,1619228,2019-05-01,2736
121129359,40022636,2019-05-01,774
121129359,42023714,2019-05-01,1491
125309293,1617388,2019-05-01,3381
125309293,1619228,2019-05-01,1865
125309293,40022636,2019-05-01,863
125309293,42023714,2019-05-01,1841
125309489,1617388,2019-05-01,4486
125309489,1619228,2019-05-01,2230
125309489,40022636,2019-05-01,1074
125309489,42023714,2019-05-01,2551
127929968,1617388,2019-05-01,1098
127929968,1619228,2019-05-01,385
127929968,40022636,2019-05-01,10
127929968,42023714,2019-05-01,121
128814473,1617388,2019-05-01,0
128814473,1619228,2019-05-01,0
128814473,40022636,2019-05-01,0
128814473,42023714,2019-05-01,0
130569415,1617388,2019-05-01,0
130569415,1619228,2019-05-01,0
130569415,40022636,2019-05-01,0
130569415,42023714,2019-05-01,0
130962471,1617388,2019-05-01,619
130962471,1619228,2019-05-01,487
130962471,40022636,2019-05-01,204
130962471,42023714,2019-05-01,503
133513224,1617388,2019-05-01,407
133513224,1619228,2019-05-01,606
133513224,40022636,2019-05-01,202
133513224,42023714,2019-05-01,628
133513294,1617388,2019-05-01,469
133513294,1619228,2019-05-01,450
133513294,40022636,2019-05-01,331
133513294,42023714,2019-05-01,976
133980049,1617388,2019-05-01,7861
133980049,1619228,2019-05-01,6316
133980049,40022636,2019-05-01,2191
133980049,42023714,2019-05-01,6400
137410407,1617388,2019-05-01,20558
137410407,1619228,2019-05-01,15831
137410407,40022636,2019-05-01,8219
137410407,42023714,2019-05-01,22896
140462971,1617388,2019-05-01,1091
140462971,1619228,2019-05-01,989
140462971,40022636,2019-05-01,527
140462971,42023714,2019-05-01,1387
140475926,1617388,2019-05-01,3937
140475926,1619228,2019-05-01,3075
140475926,40022636,2019-05-01,784
140475926,42023714,2019-05-01,2880
140534345,1617388,2019-05-01,3019
140534345,1619228,2019-05-01,475
140534345,40022636,2019-05-01,201
140534345,42023714,2019-05-01,2102
140535880,1617388,2019-05-01,2398
140535880,1619228,2019-05-01,927
140535880,40022636,2019-05-01,114
140535880,42023714,2019-05-01,1917
3959294,1617388,2019-06-01,7002
3959294,1619228,2019-06-01,2643
3959294,40022636,2019-06-01,1991
3959294,42023714,2019-06-01,6268
3959313,1617388,2019-06-01,3077
3959313,1619228,2019-06-01,1490
3959313,40022636,2019-06-01,1095
3959313,42023714,2019-06-01,3586
3959506,1617388,2019-06-01,45843
3959506,1619228,2019-06-01,29006
3959506,40022636,2019-06-01,18582
3959506,42023714,2019-06-01,42723
3959509,1617388,2019-06-01,8901
3959509,1619228,2019-06-01,3110
3959509,40022636,2019-06-01,4124
3959509,42023714,2019-06-01,4059
3959530,1617388,2019-06-01,56165
3959530,1619228,2019-06-01,48406
3959530,40022636,2019-06-01,16620
3959530,42023714,2019-06-01,70807
3994423,1617388,2019-06-01,3689
3994423,1619228,2019-06-01,4061
3994423,40022636,2019-06-01,1669
3994423,42023714,2019-06-01,4413
5160016,1617388,2019-06-01,4269
5160016,1619228,2019-06-01,750
5160016,40022636,2019-06-01,144
5160016,42023714,2019-06-01,0
6609938,1617388,2019-06-01,9431
6609938,1619228,2019-06-01,8142
6609938,40022636,2019-06-01,3100
6609938,42023714,2019-06-01,7356
28065487,1617388,2019-06-01,3529
28065487,1619228,2019-06-01,4849
28065487,40022636,2019-06-01,2113
28065487,42023714,2019-06-01,4512
51472179,1617388,2019-06-01,6062
51472179,1619228,2019-06-01,3068
51472179,40022636,2019-06-01,662
51472179,42023714,2019-06-01,5416
60715830,1617388,2019-06-01,9460
60715830,1619228,2019-06-01,11747
60715830,40022636,2019-06-01,3955
60715830,42023714,2019-06-01,17785
62793347,1617388,2019-06-01,0
62793347,1619228,2019-06-01,0
62793347,40022636,2019-06-01,0
62793347,42023714,2019-06-01,0
62922352,1617388,2019-06-01,2740
62922352,1619228,2019-06-01,2301
62922352,40022636,2019-06-01,490
62922352,42023714,2019-06-01,3314
69058316,1617388,2019-06-01,2550
69058316,1619228,2019-06-01,939
69058316,40022636,2019-06-01,839
69058316,42023714,2019-06-01,2113
102201027,1617388,2019-06-01,4127
102201027,1619228,2019-06-01,6107
102201027,40022636,2019-06-01,1898
102201027,42023714,2019-06-01,7528
103264090,1617388,2019-06-01,3889
103264090,1619228,2019-06-01,5740
103264090,40022636,2019-06-01,1846
103264090,42023714,2019-06-01,7616
103264133,1617388,2019-06-01,5698
103264133,1619228,2019-06-01,8258
103264133,40022636,2019-06-01,3377
103264133,42023714,2019-06-01,9901
103766415,1617388,2019-06-01,6570
103766415,1619228,2019-06-01,6474
103766415,40022636,2019-06-01,2122
103766415,42023714,2019-06-01,5490
107428334,1617388,2019-06-01,3996
107428334,1619228,2019-06-01,7020
107428334,40022636,2019-06-01,2459
107428334,42023714,2019-06-01,10055
108204834,1617388,2019-06-01,3673
108204834,1619228,2019-06-01,2559
108204834,40022636,2019-06-01,1494
108204834,42023714,2019-06-01,5587
116549016,1617388,2019-06-01,6418
116549016,1619228,2019-06-01,5274
116549016,40022636,2019-06-01,879
116549016,42023714,2019-06-01,4632
116549031,1617388,2019-06-01,6099
116549031,1619228,2019-06-01,6850
116549031,40022636,2019-06-01,936
116549031,42023714,2019-06-01,3437
116549126,1617388,2019-06-01,3199
116549126,1619228,2019-06-01,2292
116549126,40022636,2019-06-01,637
116549126,42023714,2019-06-01,3113
116549156,1617388,2019-06-01,2048
116549156,1619228,2019-06-01,365
116549156,40022636,2019-06-01,381
116549156,42023714,2019-06-01,561
116549191,1617388,2019-06-01,6156
116549191,1619228,2019-06-01,434
116549191,40022636,2019-06-01,345
116549191,42023714,2019-06-01,679
116549229,1617388,2019-06-01,2267
116549229,1619228,2019-06-01,917
116549229,40022636,2019-06-01,523
116549229,42023714,2019-06-01,788
116549238,1617388,2019-06-01,3941
116549238,1619228,2019-06-01,1356
116549238,40022636,2019-06-01,434
116549238,42023714,2019-06-01,1775
116549631,1617388,2019-06-01,846
116549631,1619228,2019-06-01,421
116549631,40022636,2019-06-01,185
116549631,42023714,2019-06-01,449
116549737,1617388,2019-06-01,833
116549737,1619228,2019-06-01,385
116549737,40022636,2019-06-01,280
116549737,42023714,2019-06-01,878
116844834,1617388,2019-06-01,5664
116844834,1619228,2019-06-01,2139
116844834,40022636,2019-06-01,539
116844834,42023714,2019-06-01,1804
117855880,1617388,2019-06-01,2330
117855880,1619228,2019-06-01,1115
117855880,40022636,2019-06-01,850
117855880,42023714,2019-06-01,927
120363084,1617388,2019-06-01,0
120363084,1619228,2019-06-01,0
120363084,40022636,2019-06-01,0
120363084,42023714,2019-06-01,0
121127559,1617388,2019-06-01,2225
121127559,1619228,2019-06-01,1017
121127559,40022636,2019-06-01,376
121127559,42023714,2019-06-01,1204
121128611,1617388,2019-06-01,4060
121128611,1619228,2019-06-01,2964
121128611,40022636,2019-06-01,722
121128611,42023714,2019-06-01,3710
121129359,1617388,2019-06-01,2408
121129359,1619228,2019-06-01,1748
121129359,40022636,2019-06-01,582
121129359,42023714,2019-06-01,959
125309293,1617388,2019-06-01,3542
125309293,1619228,2019-06-01,1204
125309293,40022636,2019-06-01,494
125309293,42023714,2019-06-01,954
125309489,1617388,2019-06-01,4099
125309489,1619228,2019-06-01,2554
125309489,40022636,2019-06-01,807
125309489,42023714,2019-06-01,2750
127929968,1617388,2019-06-01,1008
127929968,1619228,2019-06-01,342
127929968,40022636,2019-06-01,56
127929968,42023714,2019-06-01,278
128814473,1617388,2019-06-01,0
128814473,1619228,2019-06-01,0
128814473,40022636,2019-06-01,0
128814473,42023714,2019-06-01,0
130569415,1617388,2019-06-01,0
130569415,1619228,2019-06-01,0
130569415,40022636,2019-06-01,0
130569415,42023714,2019-06-01,0
130962471,1617388,2019-06-01,409
130962471,1619228,2019-06-01,465
130962471,40022636,2019-06-01,104
130962471,42023714,2019-06-01,594
133513224,1617388,2019-06-01,336
133513224,1619228,2019-06-01,414
133513224,40022636,2019-06-01,109
133513224,42023714,2019-06-01,427
133513294,1617388,2019-06-01,775
133513294,1619228,2019-06-01,520
133513294,40022636,2019-06-01,152
133513294,42023714,2019-06-01,771
133980049,1617388,2019-06-01,6198
133980049,1619228,2019-06-01,5205
133980049,40022636,2019-06-01,1752
133980049,42023714,2019-06-01,5155
137410407,1617388,2019-06-01,15335
137410407,1619228,2019-06-01,7161
137410407,40022636,2019-06-01,4648
137410407,42023714,2019-06-01,13678
140462971,1617388,2019-06-01,1199
140462971,1619228,2019-06-01,1708
140462971,40022636,2019-06-01,690
140462971,42023714,2019-06-01,1512
140475926,1617388,2019-06-01,5808
140475926,1619228,2019-06-01,3790
140475926,40022636,2019-06-01,892
140475926,42023714,2019-06-01,3887
140534345,1617388,2019-06-01,5141
140534345,1619228,2019-06-01,3728
140534345,40022636,2019-06-01,487
140534345,42023714,2019-06-01,3790
140535880,1617388,2019-06-01,2237
140535880,1619228,2019-06-01,1571
140535880,40022636,2019-06-01,381
140535880,42023714,2019-06-01,1315
3959294,1617388,2019-07-01,9909
3959294,1619228,2019-07-01,3581
3959294,40022636,2019-07-01,5139
3959294,42023714,2019-07-01,15344
3959313,1617388,2019-07-01,4642
3959313,1619228,2019-07-01,1624
3959313,40022636,2019-07-01,1426
3959313,42023714,2019-07-01,5376
3959506,1617388,2019-07-01,84934
3959506,1619228,2019-07-01,32476
3959506,40022636,2019-07-01,25769
3959506,42023714,2019-07-01,57159
3959509,1617388,2019-07-01,14709
3959509,1619228,2019-07-01,5606
3959509,40022636,2019-07-01,5728
3959509,42023714,2019-07-01,5905
3959530,1617388,2019-07-01,88451
3959530,1619228,2019-07-01,93629
3959530,40022636,2019-07-01,27278
3959530,42023714,2019-07-01,103838
3994423,1617388,2019-07-01,6928
3994423,1619228,2019-07-01,3832
3994423,40022636,2019-07-01,2235
3994423,42023714,2019-07-01,5360
5160016,1617388,2019-07-01,0
5160016,1619228,2019-07-01,0
5160016,40022636,2019-07-01,192
5160016,42023714,2019-07-01,0
6609938,1617388,2019-07-01,14857
6609938,1619228,2019-07-01,9385
6609938,40022636,2019-07-01,5356
6609938,42023714,2019-07-01,13806
28065487,1617388,2019-07-01,7115
28065487,1619228,2019-07-01,3669
28065487,40022636,2019-07-01,2913
28065487,42023714,2019-07-01,5946
51472179,1617388,2019-07-01,3411
51472179,1619228,2019-07-01,2380
51472179,40022636,2019-07-01,1201
51472179,42023714,2019-07-01,11291
60715830,1617388,2019-07-01,8928
60715830,1619228,2019-07-01,13303
60715830,40022636,2019-07-01,6516
60715830,42023714,2019-07-01,24506
62793347,1617388,2019-07-01,0
62793347,1619228,2019-07-01,0
62793347,40022636,2019-07-01,0
62793347,42023714,2019-07-01,0
62922352,1617388,2019-07-01,3236
62922352,1619228,2019-07-01,1671
62922352,40022636,2019-07-01,861
62922352,42023714,2019-07-01,3719
69058316,1617388,2019-07-01,2607
69058316,1619228,2019-07-01,1318
69058316,40022636,2019-07-01,959
69058316,42023714,2019-07-01,3274
102201027,1617388,2019-07-01,3341
102201027,1619228,2019-07-01,5722
102201027,40022636,2019-07-01,2523
102201027,42023714,2019-07-01,6857
103264090,1617388,2019-07-01,4170
103264090,1619228,2019-07-01,6723
103264090,40022636,2019-07-01,2462
103264090,42023714,2019-07-01,6874
103264133,1617388,2019-07-01,5925
103264133,1619228,2019-07-01,9381
103264133,40022636,2019-07-01,4457
103264133,42023714,2019-07-01,12058
103766415,1617388,2019-07-01,9529
103766415,1619228,2019-07-01,8654
103766415,40022636,2019-07-01,3310
103766415,42023714,2019-07-01,10345
107428334,1617388,2019-07-01,4830
107428334,1619228,2019-07-01,8136
107428334,40022636,2019-07-01,3406
107428334,42023714,2019-07-01,12701
108204834,1617388,2019-07-01,3334
108204834,1619228,2019-07-01,3864
108204834,40022636,2019-07-01,2289
108204834,42023714,2019-07-01,4160
116549016,1617388,2019-07-01,3881
116549016,1619228,2019-07-01,2684
116549016,40022636,2019-07-01,1525
116549016,42023714,2019-07-01,4491
116549031,1617388,2019-07-01,3482
116549031,1619228,2019-07-01,2938
116549031,40022636,2019-07-01,1453
116549031,42023714,2019-07-01,3601
116549126,1617388,2019-07-01,3679
116549126,1619228,2019-07-01,3122
116549126,40022636,2019-07-01,1156
116549126,42023714,2019-07-01,3211
116549156,1617388,2019-07-01,4152
116549156,1619228,2019-07-01,410
116549156,40022636,2019-07-01,410
116549156,42023714,2019-07-01,706
116549191,1617388,2019-07-01,2796
116549191,1619228,2019-07-01,1349
116549191,40022636,2019-07-01,551
116549191,42023714,2019-07-01,1065
116549229,1617388,2019-07-01,4557
116549229,1619228,2019-07-01,1010
116549229,40022636,2019-07-01,1058
116549229,42023714,2019-07-01,1512
116549238,1617388,2019-07-01,5189
116549238,1619228,2019-07-01,1172
116549238,40022636,2019-07-01,515
116549238,42023714,2019-07-01,1995
116549631,1617388,2019-07-01,1152
116549631,1619228,2019-07-01,567
116549631,40022636,2019-07-01,379
116549631,42023714,2019-07-01,777
116549737,1617388,2019-07-01,1036
116549737,1619228,2019-07-01,511
116549737,40022636,2019-07-01,553
116549737,42023714,2019-07-01,1289
116844834,1617388,2019-07-01,10307
116844834,1619228,2019-07-01,2248
116844834,40022636,2019-07-01,1000
116844834,42023714,2019-07-01,2265
117855880,1617388,2019-07-01,3221
117855880,1619228,2019-07-01,1222
117855880,40022636,2019-07-01,1140
117855880,42023714,2019-07-01,2388
120363084,1617388,2019-07-01,0
120363084,1619228,2019-07-01,0
120363084,40022636,2019-07-01,0
120363084,42023714,2019-07-01,0
121127559,1617388,2019-07-01,1505
121127559,1619228,2019-07-01,826
121127559,40022636,2019-07-01,699
121127559,42023714,2019-07-01,1342
121128611,1617388,2019-07-01,4197
121128611,1619228,2019-07-01,2611
121128611,40022636,2019-07-01,1280
121128611,42023714,2019-07-01,3080
121129359,1617388,2019-07-01,5827
121129359,1619228,2019-07-01,2031
121129359,40022636,2019-07-01,571
121129359,42023714,2019-07-01,1166
125309293,1617388,2019-07-01,2396
125309293,1619228,2019-07-01,1650
125309293,40022636,2019-07-01,747
125309293,42023714,2019-07-01,1921
125309489,1617388,2019-07-01,2819
125309489,1619228,2019-07-01,1759
125309489,40022636,2019-07-01,746
125309489,42023714,2019-07-01,8903
127929968,1617388,2019-07-01,2093
127929968,1619228,2019-07-01,345
127929968,40022636,2019-07-01,0
127929968,42023714,2019-07-01,211
128814473,1617388,2019-07-01,0
128814473,1619228,2019-07-01,0
128814473,40022636,2019-07-01,0
128814473,42023714,2019-07-01,0
130569415,1617388,2019-07-01,0
130569415,1619228,2019-07-01,0
130569415,40022636,2019-07-01,0
130569415,42023714,2019-07-01,0
130962471,1617388,2019-07-01,767
130962471,1619228,2019-07-01,450
130962471,40022636,2019-07-01,416
130962471,42023714,2019-07-01,1493
133513224,1617388,2019-07-01,389
133513224,1619228,2019-07-01,281
133513224,40022636,2019-07-01,177
133513224,42023714,2019-07-01,315
133513294,1617388,2019-07-01,934
133513294,1619228,2019-07-01,416
133513294,40022636,2019-07-01,210
133513294,42023714,2019-07-01,592
133980049,1617388,2019-07-01,9457
133980049,1619228,2019-07-01,4586
133980049,40022636,2019-07-01,1720
133980049,42023714,2019-07-01,5519
137410407,1617388,2019-07-01,13747
137410407,1619228,2019-07-01,7697
137410407,40022636,2019-07-01,4486
137410407,42023714,2019-07-01,9271
140462971,1617388,2019-07-01,2378
140462971,1619228,2019-07-01,1381
140462971,40022636,2019-07-01,877
140462971,42023714,2019-07-01,2500
140475926,1617388,2019-07-01,8790
140475926,1619228,2019-07-01,3789
140475926,40022636,2019-07-01,1069
140475926,42023714,2019-07-01,5579
140534345,1617388,2019-07-01,7876
